"node" "closeness" "n.closeness"
"998" 998 1.47392208185792e-26 7.30025795868214e-30
"999" 999 1.47392208185792e-26 7.30025795868214e-30
"1000" 1000 1.47392208185792e-26 7.30025795868214e-30
"1001" 1001 1.47392208185792e-26 7.30025795868214e-30
"1002" 1002 1.47392208185792e-26 7.30025795868214e-30
"1003" 1003 1.47392208185792e-26 7.30025795868214e-30
"1004" 1004 1.47392208185792e-26 7.30025795868214e-30
"1005" 1005 1.47392208185792e-26 7.30025795868214e-30
"1006" 1006 1.47392208185792e-26 7.30025795868214e-30
"1007" 1007 1.47392208185792e-26 7.30025795868214e-30
"1008" 1008 1.47392208185792e-26 7.30025795868214e-30
"1009" 1009 1.47392208185792e-26 7.30025795868214e-30
"1010" 1010 1.47392208185792e-26 7.30025795868214e-30
"1011" 1011 1.47392208185792e-26 7.30025795868214e-30
"1012" 1012 1.47392208185792e-26 7.30025795868214e-30
"1013" 1013 1.47392208185792e-26 7.30025795868214e-30
"1014" 1014 1.47392208185792e-26 7.30025795868214e-30
"1015" 1015 1.47392208185792e-26 7.30025795868214e-30
"1016" 1016 1.47392208185792e-26 7.30025795868214e-30
"1017" 1017 1.47392208185792e-26 7.30025795868214e-30
"1018" 1018 1.47392208185792e-26 7.30025795868214e-30
"1019" 1019 1.47392208185792e-26 7.30025795868214e-30
"1020" 1020 1.47392208185792e-26 7.30025795868214e-30
"1021" 1021 1.47392208185792e-26 7.30025795868214e-30
"1022" 1022 1.47392208185792e-26 7.30025795868214e-30
"1023" 1023 1.47392208185792e-26 7.30025795868214e-30
"1024" 1024 1.47392208185792e-26 7.30025795868214e-30
"1025" 1025 4.32607825321594e-27 2.14268363210299e-30
"1026" 1026 4.32607825321594e-27 2.14268363210299e-30
"1027" 1027 4.32607825321594e-27 2.14268363210299e-30
"1028" 1028 4.32607825321594e-27 2.14268363210299e-30
"1029" 1029 4.32607825321594e-27 2.14268363210299e-30
"1030" 1030 4.32607825321594e-27 2.14268363210299e-30
"1031" 1031 4.32607825321594e-27 2.14268363210299e-30
"1032" 1032 4.32607825321594e-27 2.14268363210299e-30
"1033" 1033 4.32607825321594e-27 2.14268363210299e-30
"1034" 1034 4.32607825321594e-27 2.14268363210299e-30
"1035" 1035 4.32607825321594e-27 2.14268363210299e-30
"1036" 1036 4.32607825321594e-27 2.14268363210299e-30
"1037" 1037 4.32607825321594e-27 2.14268363210299e-30
"1038" 1038 4.32607825321594e-27 2.14268363210299e-30
"1039" 1039 4.32607825321594e-27 2.14268363210299e-30
"1040" 1040 4.32607825321594e-27 2.14268363210299e-30
"1041" 1041 4.32607825321594e-27 2.14268363210299e-30
"1042" 1042 4.32607825321594e-27 2.14268363210299e-30
"1043" 1043 4.32607825321594e-27 2.14268363210299e-30
"1044" 1044 4.32607825321594e-27 2.14268363210299e-30
"1045" 1045 4.32607825321594e-27 2.14268363210299e-30
"1046" 1046 4.32607825321594e-27 2.14268363210299e-30
"1047" 1047 4.32607825321594e-27 2.14268363210299e-30
"1048" 1048 4.32607825321594e-27 2.14268363210299e-30
"1049" 1049 4.32607825321594e-27 2.14268363210299e-30
"1050" 1050 4.32607825321594e-27 2.14268363210299e-30
"1051" 1051 4.32607825321594e-27 2.14268363210299e-30
"1052" 1052 9.20185800931759e-27 4.55763150535789e-30
"1053" 1053 4.32607825321594e-27 2.14268363210299e-30
"1054" 1054 4.32607825321594e-27 2.14268363210299e-30
"1055" 1055 6.68890872495496e-27 3.31298104257304e-30
"1056" 1056 4.32607825321594e-27 2.14268363210299e-30
"1057" 1057 4.32607825321594e-27 2.14268363210299e-30
"1058" 1058 4.32607825321594e-27 2.14268363210299e-30
"1059" 1059 4.32607825321594e-27 2.14268363210299e-30
"1060" 1060 6.68890872495496e-27 3.31298104257304e-30
"1061" 1061 4.32607825321594e-27 2.14268363210299e-30
"1062" 1062 8.17775991981775e-27 4.05040114899344e-30
"1063" 1063 4.32607825321594e-27 2.14268363210299e-30
"1064" 1064 4.32607825321594e-27 2.14268363210299e-30
"1065" 1065 4.32607825321594e-27 2.14268363210299e-30
"1066" 1066 4.32607825321594e-27 2.14268363210299e-30
"1067" 1067 4.32607825321594e-27 2.14268363210299e-30
"1068" 1068 4.32607825321594e-27 2.14268363210299e-30
"1069" 1069 4.32607825321594e-27 2.14268363210299e-30
"1070" 1070 4.32607825321594e-27 2.14268363210299e-30
"1071" 1071 1.13301675430354e-26 5.61177193810568e-30
"1072" 1072 6.68890872495496e-27 3.31298104257304e-30
"1073" 1073 6.68890872495496e-27 3.31298104257304e-30
"1074" 1074 6.68890872495496e-27 3.31298104257304e-30
"1075" 1075 1.05191700979674e-26 5.21008920156882e-30
"1076" 1076 9.94943675501159e-27 4.92790329619197e-30
"1077" 1077 6.68890872495496e-27 3.31298104257304e-30
"1078" 1078 9.20185800931759e-27 4.55763150535789e-30
"1079" 1079 4.32607825321594e-27 2.14268363210299e-30
"1080" 1080 8.17775991981775e-27 4.05040114899344e-30
"1081" 1081 4.32607825321594e-27 2.14268363210299e-30
"1082" 1082 6.68890872495496e-27 3.31298104257304e-30
"1083" 1083 4.32607825321594e-27 2.14268363210299e-30
"1084" 1084 6.68890872495496e-27 3.31298104257304e-30
"1085" 1085 1.30006937174314e-26 6.43917469907451e-30
"1086" 1086 4.32607825321594e-27 2.14268363210299e-30
"1087" 1087 6.68890872495496e-27 3.31298104257304e-30
"1088" 1088 4.32607825321594e-27 2.14268363210299e-30
"1089" 1089 4.32607825321594e-27 2.14268363210299e-30
"1090" 1090 4.32607825321594e-27 2.14268363210299e-30
"1091" 1091 4.32607825321594e-27 2.14268363210299e-30
"1092" 1092 4.32607825321594e-27 2.14268363210299e-30
"1093" 1093 1.18797018359938e-26 5.88395336106675e-30
"1094" 1094 9.94943675501159e-27 4.92790329619197e-30
"1095" 1095 1.30006937174314e-26 6.43917469907451e-30
"1096" 1096 9.20185800931759e-27 4.55763150535789e-30
"1097" 1097 6.68890872495496e-27 3.31298104257304e-30
"1098" 1098 8.17775991981775e-27 4.05040114899344e-30
"1099" 1099 4.32607825321594e-27 2.14268363210299e-30
"1100" 1100 4.32607825321594e-27 2.14268363210299e-30
"1101" 1101 6.68890872495496e-27 3.31298104257304e-30
"1102" 1102 1.05191700979674e-26 5.21008920156882e-30
"1103" 1103 4.32607825321594e-27 2.14268363210299e-30
"1104" 1104 8.17775991981775e-27 4.05040114899344e-30
"1105" 1105 6.68890872495496e-27 3.31298104257304e-30
"1106" 1106 6.68890872495496e-27 3.31298104257304e-30
"1107" 1107 4.32607825321594e-27 2.14268363210299e-30
"1108" 1108 4.32607825321594e-27 2.14268363210299e-30
"1109" 1109 4.32607825321594e-27 2.14268363210299e-30
"1110" 1110 4.32607825321594e-27 2.14268363210299e-30
"1111" 1111 9.94943675501159e-27 4.92790329619197e-30
"1112" 1112 6.68890872495496e-27 3.31298104257304e-30
"1113" 1113 9.94943675501159e-27 4.92790329619197e-30
"1114" 1114 4.32607825321594e-27 2.14268363210299e-30
"1115" 1115 4.32607825321594e-27 2.14268363210299e-30
"1116" 1116 6.68890872495496e-27 3.31298104257304e-30
"1117" 1117 8.17775991981775e-27 4.05040114899344e-30
"1118" 1118 4.32607825321594e-27 2.14268363210299e-30
"1119" 1119 6.68890872495496e-27 3.31298104257304e-30
"1120" 1120 4.32607825321594e-27 2.14268363210299e-30
"1121" 1121 6.68890872495496e-27 3.31298104257304e-30
"1122" 1122 4.32607825321594e-27 2.14268363210299e-30
"1123" 1123 1.05191700979674e-26 5.21008920156882e-30
"1124" 1124 4.32607825321594e-27 2.14268363210299e-30
"1125" 1125 4.32607825321594e-27 2.14268363210299e-30
"1126" 1126 4.32607825321594e-27 2.14268363210299e-30
"1127" 1127 1.20929863561759e-26 5.98959205357893e-30
"1128" 1128 4.32607825321594e-27 2.14268363210299e-30
"1129" 1129 1.05191700979674e-26 5.21008920156882e-30
"1130" 1130 4.32607825321594e-27 2.14268363210299e-30
"1131" 1131 8.17775991981775e-27 4.05040114899344e-30
"1132" 1132 1.31558704228409e-26 6.51603289888108e-30
"1133" 1133 9.94943675501159e-27 4.92790329619197e-30
"1134" 1134 4.32607825321594e-27 2.14268363210299e-30
"1135" 1135 4.32607825321594e-27 2.14268363210299e-30
"1136" 1136 8.17775991981775e-27 4.05040114899344e-30
"1137" 1137 4.32607825321594e-27 2.14268363210299e-30
"1138" 1138 4.32607825321594e-27 2.14268363210299e-30
"1139" 1139 4.32607825321594e-27 2.14268363210299e-30
"1140" 1140 4.32607825321594e-27 2.14268363210299e-30
"1141" 1141 4.32607825321594e-27 2.14268363210299e-30
"1142" 1142 4.32607825321594e-27 2.14268363210299e-30
"1143" 1143 1.05191700979674e-26 5.21008920156882e-30
"1144" 1144 9.20185800931759e-27 4.55763150535789e-30
"1145" 1145 4.32607825321594e-27 2.14268363210299e-30
"1146" 1146 4.32607825321594e-27 2.14268363210299e-30
"1147" 1147 4.32607825321594e-27 2.14268363210299e-30
"1148" 1148 6.68890872495496e-27 3.31298104257304e-30
"1149" 1149 4.32607825321594e-27 2.14268363210299e-30
"1150" 1150 4.32607825321594e-27 2.14268363210299e-30
"1151" 1151 4.32607825321594e-27 2.14268363210299e-30
"1152" 1152 4.32607825321594e-27 2.14268363210299e-30
"1153" 1153 4.32607825321594e-27 2.14268363210299e-30
"1154" 1154 4.32607825321594e-27 2.14268363210299e-30
"1155" 1155 4.32607825321594e-27 2.14268363210299e-30
"1156" 1156 4.32607825321594e-27 2.14268363210299e-30
"1157" 1157 6.68890872495496e-27 3.31298104257304e-30
"1158" 1158 4.32607825321594e-27 2.14268363210299e-30
"1159" 1159 1.05191700979674e-26 5.21008920156882e-30
"1160" 1160 4.32607825321594e-27 2.14268363210299e-30
"1161" 1161 8.17775991981775e-27 4.05040114899344e-30
"1162" 1162 4.32607825321594e-27 2.14268363210299e-30
"1163" 1163 4.32607825321594e-27 2.14268363210299e-30
"1164" 1164 9.94943675501159e-27 4.92790329619197e-30
"1165" 1165 1.05191700979674e-26 5.21008920156882e-30
"1166" 1166 1.20929863561759e-26 5.98959205357893e-30
"1167" 1167 4.32607825321594e-27 2.14268363210299e-30
"1168" 1168 4.32607825321594e-27 2.14268363210299e-30
"1169" 1169 9.20185800931759e-27 4.55763150535789e-30
"1170" 1170 4.32607825321594e-27 2.14268363210299e-30
"1171" 1171 4.32607825321594e-27 2.14268363210299e-30
"1172" 1172 4.32607825321594e-27 2.14268363210299e-30
"1173" 1173 4.32607825321594e-27 2.14268363210299e-30
"1174" 1174 9.20185800931759e-27 4.55763150535789e-30
"1175" 1175 6.68890872495496e-27 3.31298104257304e-30
"1176" 1176 1.05191700979674e-26 5.21008920156882e-30
"1177" 1177 1.16290221472882e-26 5.75979303976632e-30
"1178" 1178 6.68890872495496e-27 3.31298104257304e-30
"1179" 1179 9.20185800931759e-27 4.55763150535789e-30
"1180" 1180 6.68890872495496e-27 3.31298104257304e-30
"1181" 1181 9.94943675501159e-27 4.92790329619197e-30
"1182" 1182 8.17775991981775e-27 4.05040114899344e-30
"1183" 1183 4.32607825321594e-27 2.14268363210299e-30
"1184" 1184 6.68890872495496e-27 3.31298104257304e-30
"1185" 1185 9.94943675501159e-27 4.92790329619197e-30
"1186" 1186 9.20185800931759e-27 4.55763150535789e-30
"1187" 1187 4.32607825321594e-27 2.14268363210299e-30
"1188" 1188 1.18797018359938e-26 5.88395336106675e-30
"1189" 1189 9.94943675501159e-27 4.92790329619197e-30
"1190" 1190 4.32607825321594e-27 2.14268363210299e-30
"1191" 1191 8.17775991981775e-27 4.05040114899344e-30
"1192" 1192 4.32607825321594e-27 2.14268363210299e-30
"1193" 1193 4.32607825321594e-27 2.14268363210299e-30
"1194" 1194 4.32607825321594e-27 2.14268363210299e-30
"1195" 1195 8.17775991981775e-27 4.05040114899344e-30
"1196" 1196 6.68890872495496e-27 3.31298104257304e-30
"1197" 1197 4.32607825321594e-27 2.14268363210299e-30
"1198" 1198 4.32607825321594e-27 2.14268363210299e-30
"1199" 1199 4.32607825321594e-27 2.14268363210299e-30
"1200" 1200 6.68890872495496e-27 3.31298104257304e-30
"1201" 1201 9.20185800931759e-27 4.55763150535789e-30
"1202" 1202 4.32607825321594e-27 2.14268363210299e-30
"1203" 1203 9.20185800931759e-27 4.55763150535789e-30
"1204" 1204 4.32607825321594e-27 2.14268363210299e-30
"1205" 1205 4.32607825321594e-27 2.14268363210299e-30
"1206" 1206 6.68890872495496e-27 3.31298104257304e-30
"1207" 1207 4.32607825321594e-27 2.14268363210299e-30
"1208" 1208 4.32607825321594e-27 2.14268363210299e-30
"1209" 1209 4.32607825321594e-27 2.14268363210299e-30
"1210" 1210 9.20185800931759e-27 4.55763150535789e-30
"1211" 1211 4.32607825321594e-27 2.14268363210299e-30
"1212" 1212 4.32607825321594e-27 2.14268363210299e-30
"1213" 1213 6.68890872495496e-27 3.31298104257304e-30
"1214" 1214 4.32607825321594e-27 2.14268363210299e-30
"1215" 1215 4.32607825321594e-27 2.14268363210299e-30
"1216" 1216 6.68890872495496e-27 3.31298104257304e-30
"1217" 1217 9.20185800931759e-27 4.55763150535789e-30
"1218" 1218 6.68890872495496e-27 3.31298104257304e-30
"1219" 1219 4.32607825321594e-27 2.14268363210299e-30
"1220" 1220 4.32607825321594e-27 2.14268363210299e-30
"1221" 1221 4.32607825321594e-27 2.14268363210299e-30
"1222" 1222 4.32607825321594e-27 2.14268363210299e-30
"1223" 1223 4.32607825321594e-27 2.14268363210299e-30
"1224" 1224 4.32607825321594e-27 2.14268363210299e-30
"1225" 1225 4.32607825321594e-27 2.14268363210299e-30
"1226" 1226 4.32607825321594e-27 2.14268363210299e-30
"1227" 1227 6.68890872495496e-27 3.31298104257304e-30
"1228" 1228 4.32607825321594e-27 2.14268363210299e-30
"1229" 1229 4.32607825321594e-27 2.14268363210299e-30
"1230" 1230 4.32607825321594e-27 2.14268363210299e-30
"1231" 1231 4.32607825321594e-27 2.14268363210299e-30
"1232" 1232 4.32607825321594e-27 2.14268363210299e-30
"1233" 1233 4.32607825321594e-27 2.14268363210299e-30
"1234" 1234 8.17775991981775e-27 4.05040114899344e-30
"1235" 1235 4.32607825321594e-27 2.14268363210299e-30
"1236" 1236 4.32607825321594e-27 2.14268363210299e-30
"1237" 1237 4.32607825321594e-27 2.14268363210299e-30
"1238" 1238 4.32607825321594e-27 2.14268363210299e-30
"1239" 1239 4.32607825321594e-27 2.14268363210299e-30
"1240" 1240 6.68890872495496e-27 3.31298104257304e-30
"1241" 1241 4.32607825321594e-27 2.14268363210299e-30
"1242" 1242 6.68890872495496e-27 3.31298104257304e-30
"1243" 1243 4.32607825321594e-27 2.14268363210299e-30
"1244" 1244 6.68890872495496e-27 3.31298104257304e-30
"1245" 1245 4.32607825321594e-27 2.14268363210299e-30
"1246" 1246 6.68890872495496e-27 3.31298104257304e-30
"1247" 1247 6.68890872495496e-27 3.31298104257304e-30
"1248" 1248 4.32607825321594e-27 2.14268363210299e-30
"1249" 1249 4.32607825321594e-27 2.14268363210299e-30
"1250" 1250 6.68890872495496e-27 3.31298104257304e-30
"1251" 1251 6.68890872495496e-27 3.31298104257304e-30
"1252" 1252 4.32607825321594e-27 2.14268363210299e-30
"1253" 1253 4.32607825321594e-27 2.14268363210299e-30
"1254" 1254 4.32607825321594e-27 2.14268363210299e-30
"1255" 1255 8.17775991981775e-27 4.05040114899344e-30
"1256" 1256 4.32607825321594e-27 2.14268363210299e-30
"1257" 1257 4.32607825321594e-27 2.14268363210299e-30
"1258" 1258 4.32607825321594e-27 2.14268363210299e-30
"1259" 1259 4.32607825321594e-27 2.14268363210299e-30
"1260" 1260 4.32607825321594e-27 2.14268363210299e-30
"1261" 1261 4.32607825321594e-27 2.14268363210299e-30
"1262" 1262 6.68890872495496e-27 3.31298104257304e-30
"1263" 1263 1.28117958896336e-26 6.34561460605922e-30
"1264" 1264 6.68890872495496e-27 3.31298104257304e-30
"1265" 1265 1.16290221472882e-26 5.75979303976632e-30
"1266" 1266 4.32607825321594e-27 2.14268363210299e-30
"1267" 1267 4.32607825321594e-27 2.14268363210299e-30
"1268" 1268 9.20185800931759e-27 4.55763150535789e-30
"1269" 1269 4.32607825321594e-27 2.14268363210299e-30
"1270" 1270 4.32607825321594e-27 2.14268363210299e-30
"1271" 1271 8.17775991981775e-27 4.05040114899344e-30
"1272" 1272 4.32607825321594e-27 2.14268363210299e-30
"1273" 1273 9.20185800931759e-27 4.55763150535789e-30
"1274" 1274 4.32607825321594e-27 2.14268363210299e-30
"1275" 1275 4.32607825321594e-27 2.14268363210299e-30
"1276" 1276 8.17775991981775e-27 4.05040114899344e-30
"1277" 1277 1.05191700979674e-26 5.21008920156882e-30
"1278" 1278 4.32607825321594e-27 2.14268363210299e-30
"1279" 1279 1.30006937174314e-26 6.43917469907451e-30
"1280" 1280 4.32607825321594e-27 2.14268363210299e-30
"1281" 1281 6.68890872495496e-27 3.31298104257304e-30
"1282" 1282 4.32607825321594e-27 2.14268363210299e-30
"1283" 1283 4.32607825321594e-27 2.14268363210299e-30
"1284" 1284 1.13301675430354e-26 5.61177193810568e-30
"1285" 1285 6.68890872495496e-27 3.31298104257304e-30
"1286" 1286 4.32607825321594e-27 2.14268363210299e-30
"1287" 1287 6.68890872495496e-27 3.31298104257304e-30
"1288" 1288 4.32607825321594e-27 2.14268363210299e-30
"1289" 1289 4.32607825321594e-27 2.14268363210299e-30
"1290" 1290 4.32607825321594e-27 2.14268363210299e-30
"1291" 1291 6.68890872495496e-27 3.31298104257304e-30
"1292" 1292 1.30006937174314e-26 6.43917469907451e-30
"1293" 1293 4.32607825321594e-27 2.14268363210299e-30
"1294" 1294 4.32607825321594e-27 2.14268363210299e-30
"1295" 1295 4.32607825321594e-27 2.14268363210299e-30
"1296" 1296 4.32607825321594e-27 2.14268363210299e-30
"1297" 1297 4.32607825321594e-27 2.14268363210299e-30
"1298" 1298 4.32607825321594e-27 2.14268363210299e-30
"1299" 1299 8.17775991981775e-27 4.05040114899344e-30
"1300" 1300 1.22766625486479e-26 6.08056589829017e-30
"1301" 1301 4.32607825321594e-27 2.14268363210299e-30
"1302" 1302 9.20185800931759e-27 4.55763150535789e-30
"1303" 1303 4.32607825321594e-27 2.14268363210299e-30
"1304" 1304 4.32607825321594e-27 2.14268363210299e-30
"1305" 1305 4.32607825321594e-27 2.14268363210299e-30
"1306" 1306 4.32607825321594e-27 2.14268363210299e-30
"1307" 1307 9.20185800931759e-27 4.55763150535789e-30
"1308" 1308 8.17775991981775e-27 4.05040114899344e-30
"1309" 1309 4.32607825321594e-27 2.14268363210299e-30
"1310" 1310 4.32607825321594e-27 2.14268363210299e-30
"1311" 1311 4.32607825321594e-27 2.14268363210299e-30
"1312" 1312 4.32607825321594e-27 2.14268363210299e-30
"1313" 1313 4.32607825321594e-27 2.14268363210299e-30
"1314" 1314 4.32607825321594e-27 2.14268363210299e-30
"1315" 1315 4.32607825321594e-27 2.14268363210299e-30
"1316" 1316 4.32607825321594e-27 2.14268363210299e-30
"1317" 1317 4.32607825321594e-27 2.14268363210299e-30
"1318" 1318 4.32607825321594e-27 2.14268363210299e-30
"1319" 1319 1.09677745938817e-26 5.43228063094688e-30
"1320" 1320 4.32607825321594e-27 2.14268363210299e-30
"1321" 1321 4.32607825321594e-27 2.14268363210299e-30
"1322" 1322 4.32607825321594e-27 2.14268363210299e-30
"1323" 1323 4.32607825321594e-27 2.14268363210299e-30
"1324" 1324 8.17775991981775e-27 4.05040114899344e-30
"1325" 1325 4.32607825321594e-27 2.14268363210299e-30
"1326" 1326 4.32607825321594e-27 2.14268363210299e-30
"1327" 1327 8.17775991981775e-27 4.05040114899344e-30
"1328" 1328 4.32607825321594e-27 2.14268363210299e-30
"1329" 1329 4.32607825321594e-27 2.14268363210299e-30
"1330" 1330 4.32607825321594e-27 2.14268363210299e-30
"1331" 1331 4.32607825321594e-27 2.14268363210299e-30
"1332" 1332 4.32607825321594e-27 2.14268363210299e-30
"1333" 1333 4.32607825321594e-27 2.14268363210299e-30
"1334" 1334 4.32607825321594e-27 2.14268363210299e-30
"1335" 1335 1.05191700979674e-26 5.21008920156882e-30
"1336" 1336 4.32607825321594e-27 2.14268363210299e-30
"1337" 1337 8.17775991981775e-27 4.05040114899344e-30
"1338" 1338 4.32607825321594e-27 2.14268363210299e-30
"1339" 1339 9.20185800931759e-27 4.55763150535789e-30
"1340" 1340 4.32607825321594e-27 2.14268363210299e-30
"1341" 1341 4.32607825321594e-27 2.14268363210299e-30
"1342" 1342 4.32607825321594e-27 2.14268363210299e-30
"1343" 1343 4.32607825321594e-27 2.14268363210299e-30
"1344" 1344 4.32607825321594e-27 2.14268363210299e-30
"1345" 1345 4.32607825321594e-27 2.14268363210299e-30
"1346" 1346 4.32607825321594e-27 2.14268363210299e-30
"1347" 1347 4.32607825321594e-27 2.14268363210299e-30
"1348" 1348 4.32607825321594e-27 2.14268363210299e-30
"1349" 1349 4.32607825321594e-27 2.14268363210299e-30
"1350" 1350 4.32607825321594e-27 2.14268363210299e-30
"1351" 1351 4.32607825321594e-27 2.14268363210299e-30
"1352" 1352 4.32607825321594e-27 2.14268363210299e-30
"1353" 1353 4.32607825321594e-27 2.14268363210299e-30
"1354" 1354 4.32607825321594e-27 2.14268363210299e-30
"1355" 1355 4.32607825321594e-27 2.14268363210299e-30
"1356" 1356 4.32607825321594e-27 2.14268363210299e-30
"1357" 1357 4.32607825321594e-27 2.14268363210299e-30
"1358" 1358 4.32607825321594e-27 2.14268363210299e-30
"1359" 1359 4.32607825321594e-27 2.14268363210299e-30
"1360" 1360 4.32607825321594e-27 2.14268363210299e-30
"1361" 1361 4.32607825321594e-27 2.14268363210299e-30
"1362" 1362 4.32607825321594e-27 2.14268363210299e-30
"1363" 1363 4.32607825321594e-27 2.14268363210299e-30
"1364" 1364 4.32607825321594e-27 2.14268363210299e-30
"1365" 1365 4.32607825321594e-27 2.14268363210299e-30
"1366" 1366 4.32607825321594e-27 2.14268363210299e-30
"1367" 1367 4.32607825321594e-27 2.14268363210299e-30
"1368" 1368 4.32607825321594e-27 2.14268363210299e-30
"1369" 1369 4.32607825321594e-27 2.14268363210299e-30
"1370" 1370 8.17775991981775e-27 4.05040114899344e-30
"1371" 1371 4.32607825321594e-27 2.14268363210299e-30
"1372" 1372 4.32607825321594e-27 2.14268363210299e-30
"1373" 1373 4.32607825321594e-27 2.14268363210299e-30
"1374" 1374 6.68890872495496e-27 3.31298104257304e-30
"1375" 1375 4.32607825321594e-27 2.14268363210299e-30
"1376" 1376 4.32607825321594e-27 2.14268363210299e-30
"1377" 1377 4.32607825321594e-27 2.14268363210299e-30
"1378" 1378 4.32607825321594e-27 2.14268363210299e-30
"1379" 1379 4.32607825321594e-27 2.14268363210299e-30
"1380" 1380 4.32607825321594e-27 2.14268363210299e-30
"1381" 1381 6.68890872495496e-27 3.31298104257304e-30
"1382" 1382 4.32607825321594e-27 2.14268363210299e-30
"1383" 1383 4.32607825321594e-27 2.14268363210299e-30
"1384" 1384 4.32607825321594e-27 2.14268363210299e-30
"1385" 1385 6.68890872495496e-27 3.31298104257304e-30
"1386" 1386 4.32607825321594e-27 2.14268363210299e-30
"1387" 1387 4.32607825321594e-27 2.14268363210299e-30
"1388" 1388 4.32607825321594e-27 2.14268363210299e-30
"1389" 1389 4.32607825321594e-27 2.14268363210299e-30
"1390" 1390 4.32607825321594e-27 2.14268363210299e-30
"1391" 1391 4.32607825321594e-27 2.14268363210299e-30
"1392" 1392 4.32607825321594e-27 2.14268363210299e-30
"1393" 1393 4.32607825321594e-27 2.14268363210299e-30
"1394" 1394 4.32607825321594e-27 2.14268363210299e-30
"1395" 1395 9.20185800931759e-27 4.55763150535789e-30
"1396" 1396 4.32607825321594e-27 2.14268363210299e-30
"1397" 1397 8.17775991981775e-27 4.05040114899344e-30
"1398" 1398 1.20929863561759e-26 5.98959205357893e-30
"1399" 1399 4.32607825321594e-27 2.14268363210299e-30
"1400" 1400 4.32607825321594e-27 2.14268363210299e-30
"1401" 1401 4.32607825321594e-27 2.14268363210299e-30
"1402" 1402 4.32607825321594e-27 2.14268363210299e-30
"1403" 1403 4.32607825321594e-27 2.14268363210299e-30
"1404" 1404 4.32607825321594e-27 2.14268363210299e-30
"1405" 1405 4.32607825321594e-27 2.14268363210299e-30
"1406" 1406 4.32607825321594e-27 2.14268363210299e-30
"1407" 1407 4.32607825321594e-27 2.14268363210299e-30
"1408" 1408 4.32607825321594e-27 2.14268363210299e-30
"1409" 1409 4.32607825321594e-27 2.14268363210299e-30
"1410" 1410 6.68890872495496e-27 3.31298104257304e-30
"1411" 1411 4.32607825321594e-27 2.14268363210299e-30
"1412" 1412 4.32607825321594e-27 2.14268363210299e-30
"1413" 1413 4.32607825321594e-27 2.14268363210299e-30
"1414" 1414 6.68890872495496e-27 3.31298104257304e-30
"1415" 1415 4.32607825321594e-27 2.14268363210299e-30
"1416" 1416 4.32607825321594e-27 2.14268363210299e-30
"1417" 1417 4.32607825321594e-27 2.14268363210299e-30
"1418" 1418 4.32607825321594e-27 2.14268363210299e-30
"1419" 1419 4.32607825321594e-27 2.14268363210299e-30
"1420" 1420 4.32607825321594e-27 2.14268363210299e-30
"1421" 1421 4.32607825321594e-27 2.14268363210299e-30
"1422" 1422 1.24364956253502e-26 6.15973037412095e-30
"1423" 1423 4.32607825321594e-27 2.14268363210299e-30
"1424" 1424 8.17775991981775e-27 4.05040114899344e-30
"1425" 1425 6.68890872495496e-27 3.31298104257304e-30
"1426" 1426 6.68890872495496e-27 3.31298104257304e-30
"1427" 1427 4.32607825321594e-27 2.14268363210299e-30
"1428" 1428 4.32607825321594e-27 2.14268363210299e-30
"1429" 1429 6.68890872495496e-27 3.31298104257304e-30
"1430" 1430 1.05191700979674e-26 5.21008920156882e-30
"1431" 1431 4.32607825321594e-27 2.14268363210299e-30
"1432" 1432 6.68890872495496e-27 3.31298104257304e-30
"1433" 1433 4.32607825321594e-27 2.14268363210299e-30
"1434" 1434 4.32607825321594e-27 2.14268363210299e-30
"1435" 1435 4.32607825321594e-27 2.14268363210299e-30
"1436" 1436 9.94943675501159e-27 4.92790329619197e-30
"1437" 1437 4.32607825321594e-27 2.14268363210299e-30
"1438" 1438 4.32607825321594e-27 2.14268363210299e-30
"1439" 1439 4.32607825321594e-27 2.14268363210299e-30
"1440" 1440 4.32607825321594e-27 2.14268363210299e-30
"1441" 1441 6.68890872495496e-27 3.31298104257304e-30
"1442" 1442 6.68890872495496e-27 3.31298104257304e-30
"1443" 1443 6.68890872495496e-27 3.31298104257304e-30
"1444" 1444 4.32607825321594e-27 2.14268363210299e-30
"1445" 1445 4.32607825321594e-27 2.14268363210299e-30
"1446" 1446 1.05191700979674e-26 5.21008920156882e-30
"1447" 1447 4.32607825321594e-27 2.14268363210299e-30
"1448" 1448 4.32607825321594e-27 2.14268363210299e-30
"1449" 1449 6.68890872495496e-27 3.31298104257304e-30
"1450" 1450 6.68890872495496e-27 3.31298104257304e-30
"1451" 1451 4.32607825321594e-27 2.14268363210299e-30
"1452" 1452 6.68890872495496e-27 3.31298104257304e-30
"1453" 1453 8.17775991981775e-27 4.05040114899344e-30
"1454" 1454 4.32607825321594e-27 2.14268363210299e-30
"1455" 1455 4.32607825321594e-27 2.14268363210299e-30
"1456" 1456 4.32607825321594e-27 2.14268363210299e-30
"1457" 1457 4.32607825321594e-27 2.14268363210299e-30
"1458" 1458 6.68890872495496e-27 3.31298104257304e-30
"1459" 1459 4.32607825321594e-27 2.14268363210299e-30
"1460" 1460 6.68890872495496e-27 3.31298104257304e-30
"1461" 1461 4.32607825321594e-27 2.14268363210299e-30
"1462" 1462 6.68890872495496e-27 3.31298104257304e-30
"1463" 1463 4.32607825321594e-27 2.14268363210299e-30
